study_accession,triage_verdict,outcome,confidence,reason_code,evidence,model,decision_stage,note,n_infant_samples_est,body_site_call,slot,validator_ok,validator_msg,study_title,n_samples,n_runs,first_public_min,sig_infant_hit,sig_infant_title,screen_haiku,linked_infant_paper,universe_slice,catalog_status,assessed_downstream,recov_age,recov_antibiotics,recov_delivery,recov_feeding,recov_preterm,recov_probiotic,cohort_id,cohort_name,cohort_crosswalk_names,n_biosample_infant_flagged,n_linked_papers,linked_pmids,median_gbp,median_read_len,paired_share,instrument_model_top,generation_top,timepoint_class,country_top,worklist_rank,expected_field_yield,effort_class,controlled_access,n_biosamples,sample_unit,cov_probiotic_exposure,cov_preterm_status,cov_gestational_age_weeks,cov_delivery_mode,cov_feeding_mode,cov_antibiotic_exposure,cov_age_at_collection_days,cov_birth_weight_grams,cov_country,cov_maternal_antibiotics,cov_hmo_supplementation,cov_nec_status,cov_health_condition,cov_multiple_birth,cov_sibling_in_study,cov_geo_subregion,n_unique_infants_est,max_timepoints,longitudinal,n_mothers,n_infant_scope_samples,ena_url,ncbi_url,n_age_scope_infant,n_adult_flagged,n_age_unknown_mixed_study,n_age_unknown_no_study_estimate,n_infant_evidenced,n_non_infant_role,n_study_all_infant,mixed_age_deposit,n_infant_role_samples,n_infant_samples_with_subject,n_unique_infants_source,n_unique_infants_upper,n_unique_infants_display,n_sample_rows,n_biosamples_shared_with_other_study,sp_n_samples_profiled,sp_frac_samples_profiled,sp_median_bifidobacterium_ra,sp_median_shannon_genus,sp_n_runs_profiled,sp_frac_runs_profiled,sp_coverage_class,sp_frac_runs_flagged,sp_frac_low_complexity_profiled,sp_frac_low_depth_profiled,sp_median_spf,sp_median_known_species_fraction,sp_auditor_attention,sp_auditor_reason,first_author,last_author,n_authors,n_author_papers,organisations,sp_median_scope,sp_n_samples_panel,sp_panel_scope,sp_coverage_note,n_catalog_scope,n_excluded_host_or_isolate,n_body_site_excluded,n_run_units,n_parent_biosamples,shared_biosample_note
PRJNA900180,include,included,0.5833333333333334,,"[{""source"": ""study.title"", ""quote"": ""ITS Bifidobacteria human Gut #2""}, {""source"": ""study.description"", ""quote"": ""Bifidobacterium species composition in infant's gut at different time points""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""feces""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,830.0,,triage_verdict,True,,ITS Bifidobacteria human Gut #2,830,830,2022-11-15,False,False,yes,False,enumeration_v1,included,True,R0,R0,R0,R0,R0,R0,COH0513,singleton study PRJNA900180,,0,0,,0.0257349435,169.41444109514254,1.0,Illumina MiSeq,bench,single_timepoint,Netherlands,319.0,0.5,abstract_only,False,830,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,False,0,830,https://www.ebi.ac.uk/ena/browser/view/PRJNA900180,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA900180,830,0,0,0,0,0,830,False,830,0,no_subject_evidence,830.0,"unknown (≤ 830, no subject evidence)",830,0,0,0.0,,,0,0.0,none,0.0,,,,,False,,,,0,0,University of Parma,no_profiled_samples,0,no_profiled_samples,,830,0,0,0,0,
PRJNA903921,include,included,0.93,,"[{""source"": ""study.description"", ""quote"": ""every three months until the infant reached 24 months""}, {""source"": ""sample.attr.environmental_medium"", ""quote"": ""feces""}, {""source"": ""run.library_strategy"", ""quote"": ""WGS""}]",claude-opus-5,opus_adjudication,universe_growth channel=ena_misfiled_library_source_genomic,,,triage_verdict,True,,Gut Mycobiome Maturation and Its Determinants during Infancy: A Comparison of Shotgun Metagenomic and ITS2 Amplicon-Based Sequencing Approaches,1033,1033,2023-11-02,True,False,,False,growth_ena_misfiled_library_source_genomic_2026-09-18,included,True,R3,R3,R3,R3,R3,R3,COH1626,Gut mycobiome maturation cohort,MAGIC,0,1,40469735,3.097755336,151.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,"USA: Pennsylvania, Philadelphia metro area",98.0,4.0,fulltext_only,False,1033,biosample,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,23.0,True,0,1033,https://www.ebi.ac.uk/ena/browser/view/PRJNA903921,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA903921,1033,0,0,0,1033,0,0,False,1033,1033,subject_ids,187.0,187,1033,0,890,0.8616,0.065577,1.7092267977311126,890,0.8616,partial,0.0,0.0438,0.0,62.135000000000005,89.965,False,,Heisel T,Gale CA,14,1,University of Minnesota,catalog_scope_adequate_depth,890,catalog_scope_adequate_depth,,1033,0,0,0,0,
PRJNA906107,include,included,0.8166666666666668,,"[{""source"": ""study.description"", ""quote"": ""A total of 36 infants were included in the study""}, {""source"": ""study.description"", ""quote"": ""mean infant gestational age was 29 weeks""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""Breastmilk | feces""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,36.0,,triage_verdict,True,,Characterizing microbiome dynamics among maternal and donor breastmilk and infants,156,156,2023-12-02,True,False,,False,enumeration_v1,included,True,R3,R0,R0,R1,R0,R0,COH0515,singleton study PRJNA906107,,0,0,,2.262788469,286.54185283007007,0.0,NextSeq 500,bench,single_timepoint,USA: Virginia,204.0,3.35,fulltext_only,False,156,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,False,81,75,https://www.ebi.ac.uk/ena/browser/view/PRJNA906107,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA906107,0,0,75,0,0,81,0,False,0,0,no_infant_role_samples,,unknown (no infant-role samples),156,0,144,0.9231,,,144,0.9231,partial,0.0,0.1181,0.0,,,False,,,,0,0,George Washington University,fallback:no_catalog_scope_samples,0,fallback:no_catalog_scope_samples,,0,0,0,0,0,
PRJNA911205,include,included,0.6833333333333332,,"[{""source"": ""study.title"", ""quote"": ""Psychosocial adversity experienced in utero and early life""}, {""source"": ""study.description"", ""quote"": ""gut microbiome of mother-child dyads""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""feces""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,Psychosocial adversity experienced in utero and early life is associated with variation in gut microbiota,183,183,2023-02-27,True,False,,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0161,Warner 2023,,0,1,37726348,6.730575335,150.37620421969476,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,,168.0,4.0,fulltext_only,False,183,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0,183,https://www.ebi.ac.uk/ena/browser/view/PRJNA911205,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA911205,0,0,0,183,0,0,0,False,0,0,no_infant_role_samples,,unknown (no infant-role samples),183,0,162,0.8852,,,162,0.8852,partial,0.0,0.0062,0.0,,,False,,Warner BB,Mitreva M,19,1,McDonnell Genome Institute,fallback:no_catalog_scope_samples,0,fallback:no_catalog_scope_samples,,0,0,0,0,0,
PRJNA916952,include,included,0.85,,"[{""source"": ""study.description"", ""quote"": ""53 infants from age 2 weeks to 3 years""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""stool""}, {""source"": ""run.library_strategy"", ""quote"": ""WGS""}]",claude-opus-5,opus_adjudication,,,,triage_verdict,True,,Stanford's Outcomes Research in Kids (STORK) Virome,1144,1144,2023-01-03,False,True,,True,enumeration_v1,included,True,R2,R3,R2,R2,R3,R0,COH0162,STORK,Kids;STORK,0,3,36758519;39138199;42315844,1.3203997995,94.6752989762878,0.0,Illumina NovaSeq 6000,gen3,single_timepoint,USA: California,28.0,6.625,multiple_supp_tables,False,1144,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0,1144,https://www.ebi.ac.uk/ena/browser/view/PRJNA916952,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA916952,0,0,0,1144,0,0,0,False,0,0,no_infant_role_samples,,unknown (no infant-role samples),1144,0,449,0.3925,,,449,0.3925,partial,0.0,0.3029,0.1849,,,False,,Walters WA,Chiu CY,19,3,"University of California, San Francisco",fallback:no_catalog_scope_samples,0,fallback:no_catalog_scope_samples,,0,0,0,0,0,
PRJNA927010,include,included,0.9066666666666667,,"[{""source"": ""study.title"", ""quote"": ""PREVAIL Birth Cohort Infant Gut Metagenome""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""Infant stool""}, {""source"": ""study.description"", ""quote"": ""characterize the first two years of life of mother-infant dyads""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,infant stool,triage_verdict,True,,PREVAIL Birth Cohort Infant Gut Metagenome,213,213,2023-01-28,True,False,,False,enumeration_v1,included,True,R0,R0,R0,R0,R0,R0,COH0517,singleton study PRJNA927010,PREVAIL,213,0,,1.440727902,141.75366261953042,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,USA:Cincinnati,339.0,0.5,abstract_only,False,213,biosample,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,0,213,https://www.ebi.ac.uk/ena/browser/view/PRJNA927010,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA927010,213,0,0,0,213,0,0,False,213,0,no_subject_evidence,213.0,"unknown (≤ 213, no subject evidence)",213,0,45,0.2113,0.713142,1.0079241195588091,45,0.2113,partial,0.0,0.1556,0.0,72.12,95.33999999999999,False,,,,0,0,University of Cincinnati,catalog_scope_adequate_depth,45,catalog_scope_adequate_depth,,213,0,0,0,0,
PRJNA938144,include,included,0.9166666666666666,,"[{""source"": ""study.description"", ""quote"": ""term vaginally born infants aged two to six months""}, {""source"": ""study.description"", ""quote"": ""Shotgun metagenomic sequencing of infant stool swab samples""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,HOLA gut microbiome,63,63,2023-02-27,False,False,yes,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R0,COH0163,HOLA,HOLA,0,1,37754563,11.70181899,151.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,,211.0,3.825,fulltext_only,False,63,biosample,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,False,0,63,https://www.ebi.ac.uk/ena/browser/view/PRJNA938144,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA938144,63,0,0,0,63,0,0,False,63,63,subject_ids_all_distinct,63.0,≤ 63 (one subject id per sample),63,0,61,0.9683,0.287781,2.0764322039854095,61,0.9683,partial,0.0,0.0328,0.0,95.76,95.04,False,,Zhang A,,9,1,Washington University in St. Louis,catalog_scope_adequate_depth,61,catalog_scope_adequate_depth,,63,0,0,0,0,
PRJNA945262,include,included,0.7,,"[{""source"": ""study.title"", ""quote"": ""Neonatal Gut Microbiome in a mother child paired design""}, {""source"": ""study.description"", ""quote"": ""one Month three Months six Months twelve Months after delivery""}, {""source"": ""run.library_source"", ""quote"": ""METAGENOMIC""}]",claude-opus-5,opus_adjudication,,,,triage_verdict,True,,Neonatal Gut Microbiome in a mother child paired design,104,104,2023-04-14,True,True,,False,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0522,singleton study PRJNA945262,Breast Milk,0,1,37067419,0.14008598849999998,298.76341079286954,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,India,192.0,4.0,fulltext_only,False,104,biosample,0.0,1.0,0.0,0.0,0.8269230769230769,0.0,0.8269230769230769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0,104,https://www.ebi.ac.uk/ena/browser/view/PRJNA945262,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA945262,104,0,0,0,104,0,0,False,0,0,no_infant_role_samples,,unknown (no infant-role samples),104,0,0,0.0,,,0,0.0,none,0.0,,,,,False,,Bhattacharyya C,Paine SK,12,1,NIBMG,no_profiled_samples,0,no_profiled_samples,,104,0,0,0,0,
PRJNA947616,include,included,0.9,,"[{""source"": ""study.title"", ""quote"": ""premature infants in Singapore""}, {""source"": ""study.description"", ""quote"": ""gut metagenomes of infants""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,Gut microbiome and bloodstream infections among premature infants in Singapore,606,606,2023-07-01,True,False,yes,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0164,Heston 2023 Singapore,,0,1,37974294,2.2669716070000003,151.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,Singapore,115.0,4.0,fulltext_only,False,606,biosample,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,12.0,True,0,606,https://www.ebi.ac.uk/ena/browser/view/PRJNA947616,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA947616,606,0,0,0,606,0,0,False,606,606,subject_ids,76.0,76,606,0,478,0.7888,0.3302215,1.0463381876775675,478,0.7888,partial,0.0,0.136,0.0084,73.205,96.87,False,,Heston SM,Yeo KT,6,1,Duke University,catalog_scope_adequate_depth,474,catalog_scope_adequate_depth,,606,0,0,0,0,
PRJNA949443,include,included,0.7166666666666667,,"[{""source"": ""study.description"", ""quote"": ""meconium, breas-fed and formula-fed infants""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""meconium_DNA_17,2""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,49.0,gut/meconium,triage_verdict,True,,human gut metagenome Targeted Locus (Loci),49,49,2023-03-30,False,False,yes,True,enumeration_v1,included,True,R1,R0,R3,R3,R3,R3,COH0165,Kazakova 2023 Spain,,0,1,37175775,0.102410151,207.85488051347463,0.0,Ion Torrent S5,other,single_timepoint,Spain,172.0,5.299999999999999,fulltext_only,False,49,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,False,0,49,https://www.ebi.ac.uk/ena/browser/view/PRJNA949443,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA949443,49,0,0,0,0,0,49,False,49,0,no_subject_evidence,49.0,"unknown (≤ 49, no subject evidence)",49,0,0,0.0,,,0,0.0,none,0.0,,,,,False,,Kazakova P,Torrell H,9,1,Eurecat,no_profiled_samples,0,no_profiled_samples,,49,0,0,0,0,
PRJNA949528,include,included,0.9,,"[{""source"": ""study.description"", ""quote"": ""children immediately after birth and up to 12 months of age""}, {""source"": ""sample.title (sample)"", ""quote"": ""infant""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,"Health programming, evolution of the infants microbiome",183,183,2023-04-01,True,True,yes,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0166,Kozhakhmetov 2023 Kazakhstan,,143,3,37308527;40299456;40399402,6.4097694,150.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,Kazakhstan,169.0,4.0,fulltext_only,False,183,biosample,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,False,40,143,https://www.ebi.ac.uk/ena/browser/view/PRJNA949528,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA949528,143,40,0,0,143,0,0,False,143,0,no_subject_evidence,143.0,"unknown (≤ 143, no subject evidence)",183,0,168,0.918,0.313494,1.4981097522182278,168,0.918,partial,0.0,0.0536,0.0,95.68,93.25,False,,Kozhakhmetov S,Kushugulova A,14,3,"Center for Life Sciences, National Laboratory Astana",catalog_scope_adequate_depth,131,catalog_scope_adequate_depth,,143,0,0,0,0,
PRJNA955235,include,included,0.95,,"[{""source"": ""paper.abstract"", ""quote"": ""shotgun metagenomics to profile ... infant fecal microbiota""}, {""source"": ""study.title"", ""quote"": ""developing gut microbiome in infants with cystic fibrosis""}, {""source"": ""paper.abstract"", ""quote"": ""longitudinal cohorts spanning from birth to greater than 36 months""}]",claude-opus-5,opus_adjudication,,,,triage_verdict,True,,Persistent delay in maturation of the developing gut microbiome in infants with cystic fibrosis,190,190,2023-06-22,True,False,,True,enumeration_v1,included,True,R2,R2,R3,R3,R0,R3,COH0167,Verster 2025 USA,,0,2,39945545;42262087,5.863353113,142.1260522801066,1.0,NextSeq 550,bench,single_timepoint,USA: New Hampshire,105.0,5.075,one_supp_table,False,190,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.9947368421052631,0.0,1.0,0.0,0.0,0.0,0.9947368421052631,0.0,0.0,1.0,,1.0,False,0,190,https://www.ebi.ac.uk/ena/browser/view/PRJNA955235,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA955235,189,0,0,1,189,0,0,False,189,189,subject_ids_all_distinct,189.0,≤ 189 (one subject id per sample),190,0,179,0.9421,0.21533049999999998,1.9395671656188562,179,0.9421,partial,0.0,0.0447,0.0,84.83000000000001,94.72999999999999,False,,Verster AJ,Ross BD,19,2,Geisel School of Medicine at Dartmouth,catalog_scope_adequate_depth,178,catalog_scope_adequate_depth,,189,0,0,0,0,
PRJNA961698,include,included,0.8833333333333333,,"[{""source"": ""study.title"", ""quote"": ""Very Early Life Microbiome... in Children""}, {""source"": ""study.description"", ""quote"": ""track the microbiome development over the first year of life""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,Very Early Life Microbiome and Metabolome Correlates with Primary Vaccination Variability in Children,736,736,2023-08-19,True,False,,False,enumeration_v1,included,True,R2,R2,R2,R2,R2,R0,COH0523,singleton study PRJNA961698,,9,1,37610205,6.212862082,151.0,1.0,Illumina HiSeq 2000,gen1,single_timepoint,,19.0,7.625,one_supp_table,False,736,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.8953804347826086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,False,0,736,https://www.ebi.ac.uk/ena/browser/view/PRJNA961698,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA961698,659,0,0,77,659,0,0,False,659,659,subject_ids_all_distinct,659.0,≤ 659 (one subject id per sample),736,0,658,0.894,0.036728,1.8475529514251665,658,0.894,partial,0.0,0.0167,0.0,79.02,93.44999999999999,False,,Shaffer M,Pichichero ME,19,1,Merck,catalog_scope_adequate_depth,592,catalog_scope_adequate_depth,,659,0,0,0,0,
PRJNA971895,include,included,0.9,,"[{""source"": ""study.description"", ""quote"": ""208 samples from 45 infants over five time points""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""stool""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,209.0,stool,triage_verdict,True,,Resismet,209,209,2023-06-05,False,False,yes,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0168,Resismet,,0,1,38310316,1.50487053,151.0,1.0,NextSeq 500,bench,single_timepoint,Ireland: Co. Cork,161.0,4.0,fulltext_only,False,209,biosample,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,0,209,https://www.ebi.ac.uk/ena/browser/view/PRJNA971895,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA971895,209,0,0,0,209,0,0,False,209,0,no_subject_evidence,209.0,"unknown (≤ 209, no subject evidence)",209,0,195,0.933,0.368943,1.405937735896724,195,0.933,partial,0.0,0.0564,0.0,85.64000000000001,92.44,False,,Patangia DV,Ross RP,7,1,Teagasc,catalog_scope_adequate_depth,195,catalog_scope_adequate_depth,,209,0,0,0,0,
PRJNA978345,include,included,0.8833333333333333,,"[{""source"": ""study.title"", ""quote"": ""Infant cystic fibrosis BAL and stool microbiome""}, {""source"": ""study.description"", ""quote"": ""collected over the first two years of life from infants""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,"stool (plus BAL, not used)",triage_verdict,True,,Infant cystic fibrosis BAL and stool microbiome,96,96,2024-05-24,True,False,,False,enumeration_v1,included,True,R0,R0,R0,R0,R0,R0,COH0524,singleton study PRJNA978345,,0,0,,2.322072891,261.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,Australia: Melbourne,360.0,0.5,abstract_only,False,96,biosample,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,6.0,True,0,96,https://www.ebi.ac.uk/ena/browser/view/PRJNA978345,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA978345,96,0,0,0,96,0,0,False,96,96,subject_ids,31.0,31,96,0,83,0.8646,0.037186,1.589823713599093,83,0.8646,partial,0.0,0.1325,0.0,67.95,88.33,False,,,,0,0,Monash University,catalog_scope_adequate_depth,83,catalog_scope_adequate_depth,,96,0,0,0,0,
PRJNA979436,include,included,0.8833333333333333,,"[{""source"": ""study.title"", ""quote"": ""early childhood with atopic dermatitis""}, {""source"": ""study.description"", ""quote"": ""gut microbiome of infants with atopic dermatitis (AD)""}, {""source"": ""study.description"", ""quote"": ""during the first six months of life""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,Different development status of gut microbiome link to the dysbiosis of gut ecosystem in early childhood with atopic dermatitis,13,13,2023-06-12,False,False,yes,True,enumeration_v1,included,True,R3,R0,R2,R2,R3,R3,,,,0,1,40442154,3.571247076,251.0,1.0,Illumina HiSeq 2500,gen1,single_timepoint,South Korea: Seoul,228.0,5.25,one_supp_table,False,13,biosample,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,False,0,13,https://www.ebi.ac.uk/ena/browser/view/PRJNA979436,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA979436,13,0,0,0,13,0,0,False,13,13,subject_ids_all_distinct,13.0,≤ 13 (one subject id per sample),13,0,11,0.8462,0.409181,1.3389074039824655,11,0.8462,partial,0.0,0.0,0.0,79.23,93.25,False,,Seong HJ,Hong SJ,12,1,"Macrogen, Inc.",catalog_scope_adequate_depth,11,catalog_scope_adequate_depth,,13,0,0,0,0,
PRJNA986854,include,included,0.85,,"[{""source"": ""paper.abstract"", ""quote"": ""collect stool samples at 3, 6, and 12 months""}, {""source"": ""paper.abstract"", ""quote"": ""metagenomics (N = 65)""}, {""source"": ""sample.attr.isolation_source"", ""quote"": ""gut""}]",claude-opus-5,opus_adjudication,,,,triage_verdict,True,,stool sample of paired mother-infant for 16S rRNA sequencing analysis,65,65,2025-05-01,True,False,,True,enumeration_v1,included,True,R3,R3,R3,R3,R3,R3,COH0170,Xiong 2025,,0,1,40467587,14.136712714,151.0,1.0,Illumina NovaSeq X Plus,gen3,single_timepoint,,207.0,4.0,fulltext_only,False,65,biosample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0,65,https://www.ebi.ac.uk/ena/browser/view/PRJNA986854,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA986854,0,0,0,65,0,0,0,False,0,0,no_infant_role_samples,,unknown (no infant-role samples),65,0,61,0.9385,,,61,0.9385,partial,0.0,0.0656,0.0,,,False,,Xiong S,Zhu Y,13,1,University of Chinese Academy of Sciences,fallback:no_catalog_scope_samples,0,fallback:no_catalog_scope_samples,,0,0,0,0,0,
PRJNA988496,include,included,0.9166666666666666,,"[{""source"": ""study.title"", ""quote"": ""Delivery mode impacts gut bacteriophage colonization during infancy""}, {""source"": ""study.description"", ""quote"": ""decreased diversity of bacteriophages at 2 months of life""}, {""source"": ""sample.attr.environmental_medium"", ""quote"": ""fecal material [ENVO:00002003]""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,,,triage_verdict,True,,Delivery mode impacts gut bacteriophage colonization during infancy,273,273,2024-02-04,True,False,yes,True,enumeration_v1,included,True,R3,R3,R3,R3,R2,R0,COH0052,Subramanian 2025 USA,,0,4,38773685;40823537;41405404,4.179055162,151.0,1.0,Illumina NovaSeq 6000,gen3,single_timepoint,USA,123.0,4.425000000000001,one_supp_table,False,273,biosample,0.007326007326007326,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,54.0,5.0,True,0,273,https://www.ebi.ac.uk/ena/browser/view/PRJNA988496,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA988496,273,0,0,0,273,0,0,False,273,268,subject_ids_partial,59.0,54–59 (subject ids on 268/273 samples),273,0,216,0.7912,0.3340105,1.4749412221346483,216,0.7912,partial,0.0,0.0833,0.0,65.13,91.155,False,,Bacorn M,Hourigan SK,13,3,CMU infant microbiome project; CHOP Microbiome Center,catalog_scope_adequate_depth,216,catalog_scope_adequate_depth,,273,0,0,0,0,
PRJNA991269,include,included,0.8833333333333333,,"[{""source"": ""study.description"", ""quote"": ""infants (0-12 months old 55% females, 45% males)""}, {""source"": ""sample.title"", ""quote"": ""Inf 09""}]",claude-sonnet-5,sonnet_replicates_n3_agree1.00,,40.0,stool,triage_verdict,True,,Comparative characterization of the infant gut microbiome and their maternal lineage by a multi-omics approach,128,128,2024-03-24,True,False,yes,True,enumeration_v1,included,True,R2,R3,R2,R2,R3,R3,COH0171,Barker-Tejeda 2024 Spain,,0,2,38589361;41350579,2.007376613,288.83063435653787,0.0,Illumina MiSeq,bench,single_timepoint,Spain,68.0,6.8,one_supp_table,False,128,biosample,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0,128,https://www.ebi.ac.uk/ena/browser/view/PRJNA991269,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA991269,0,0,128,0,0,0,0,True,0,0,no_infant_role_samples,,unknown (no infant-role samples),128,0,114,0.8906,,,114,0.8906,partial,0.0,0.0,0.0,,,False,,Barker-Tejeda TC,Villaseñor A,32,2,san pablo CEU,fallback:no_catalog_scope_samples,0,fallback:no_catalog_scope_samples,,0,0,0,0,0,
